"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_015_1"
"Cycles: 2008 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, Qualification group, Domicile, Gender, Age group, Applicant type                                      "
"Coverage: UK, 18 year old applicants"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -     6646 lines in total"
"------------------------------------------------------------------"
Year,Qualification group,Domicile,Gender,Age group,Applicant type,Applicants,
2008,All,All,All,All,All,244070
2009,All,All,All,All,All,257090
2010,All,All,All,All,All,270350
2011,All,All,All,All,All,269195
2012,All,All,All,All,All,260360
2013,All,All,All,All,All,262850
2014,All,All,All,All,All,268760
2015,All,All,All,All,All,279365
2016,All,All,All,All,All,281035
2017,All,All,All,All,All,282380
2018,All,All,All,All,All,277530
2019,All,All,All,All,All,281080
2020,All,All,All,All,All,289510
2021,All,All,All,All,All,316200
2008,All,All,All,All,Main scheme applicant,240020
2008,All,All,All,All,Non-main scheme applicant,4050
2009,All,All,All,All,Main scheme applicant,253535
2009,All,All,All,All,Non-main scheme applicant,3550
2010,All,All,All,All,Main scheme applicant,268370
2010,All,All,All,All,Non-main scheme applicant,1975
2011,All,All,All,All,Main scheme applicant,267410
2011,All,All,All,All,Non-main scheme applicant,1790
2012,All,All,All,All,Main scheme applicant,257430
2012,All,All,All,All,Non-main scheme applicant,2930
2013,All,All,All,All,Main scheme applicant,259410
2013,All,All,All,All,Non-main scheme applicant,3435
2014,All,All,All,All,Main scheme applicant,265980
2014,All,All,All,All,Non-main scheme applicant,2780
2015,All,All,All,All,Main scheme applicant,275875
2015,All,All,All,All,Non-main scheme applicant,3490
2016,All,All,All,All,Main scheme applicant,277495
2016,All,All,All,All,Non-main scheme applicant,3540
2017,All,All,All,All,Main scheme applicant,278145
2017,All,All,All,All,Non-main scheme applicant,4230
2018,All,All,All,All,Main scheme applicant,272925
2018,All,All,All,All,Non-main scheme applicant,4600
2019,All,All,All,All,Main scheme applicant,275535
2019,All,All,All,All,Non-main scheme applicant,5550
2020,All,All,All,All,Main scheme applicant,281995
2020,All,All,All,All,Non-main scheme applicant,7510
2021,All,All,All,All,Main scheme applicant,311080
2021,All,All,All,All,Non-main scheme applicant,5120
2008,All,All,All,18,All,244070
2009,All,All,All,18,All,257090
2010,All,All,All,18,All,270350
2011,All,All,All,18,All,269195
2012,All,All,All,18,All,260360
2013,All,All,All,18,All,262850
2014,All,All,All,18,All,268760
2015,All,All,All,18,All,279365
2016,All,All,All,18,All,281035
2017,All,All,All,18,All,282380
2018,All,All,All,18,All,277530
2019,All,All,All,18,All,281080
2020,All,All,All,18,All,289510
2021,All,All,All,18,All,316200
2008,All,All,All,18,Main scheme applicant,240020
2008,All,All,All,18,Non-main scheme applicant,4050
2009,All,All,All,18,Main scheme applicant,253535
2009,All,All,All,18,Non-main scheme applicant,3550
2010,All,All,All,18,Main scheme applicant,268370
2010,All,All,All,18,Non-main scheme applicant,1975
2011,All,All,All,18,Main scheme applicant,267410
2011,All,All,All,18,Non-main scheme applicant,1790
2012,All,All,All,18,Main scheme applicant,257430
2012,All,All,All,18,Non-main scheme applicant,2930
2013,All,All,All,18,Main scheme applicant,259410
2013,All,All,All,18,Non-main scheme applicant,3435
2014,All,All,All,18,Main scheme applicant,265980
2014,All,All,All,18,Non-main scheme applicant,2780
2015,All,All,All,18,Main scheme applicant,275875
2015,All,All,All,18,Non-main scheme applicant,3490
2016,All,All,All,18,Main scheme applicant,277495
2016,All,All,All,18,Non-main scheme applicant,3540
2017,All,All,All,18,Main scheme applicant,278145
2017,All,All,All,18,Non-main scheme applicant,4230
2018,All,All,All,18,Main scheme applicant,272925
2018,All,All,All,18,Non-main scheme applicant,4600
2019,All,All,All,18,Main scheme applicant,275535
2019,All,All,All,18,Non-main scheme applicant,5550
2020,All,All,All,18,Main scheme applicant,281995
2020,All,All,All,18,Non-main scheme applicant,7510
2021,All,All,All,18,Main scheme applicant,311080
2021,All,All,All,18,Non-main scheme applicant,5120
2008,All,All,Men,All,All,107125
2008,All,All,Women,All,All,136945
2009,All,All,Men,All,All,114140
2009,All,All,Women,All,All,142950
2010,All,All,Men,All,All,120475
2010,All,All,Women,All,All,149870
2011,All,All,Men,All,All,119945
2011,All,All,Women,All,All,149250
2012,All,All,Men,All,All,114750
2012,All,All,Women,All,All,145610
2013,All,All,Men,All,All,116285
2013,All,All,Women,All,All,146565
2014,All,All,Men,All,All,118925
2014,All,All,Women,All,All,149835
2015,All,All,Men,All,All,121725
2015,All,All,Women,All,All,157640
2016,All,All,Men,All,All,122480
2016,All,All,Women,All,All,158555
2017,All,All,Men,All,All,123360
2017,All,All,Women,All,All,159020
2018,All,All,Men,All,All,120900
2018,All,All,Women,All,All,156630
2019,All,All,Men,All,All,122300
2019,All,All,Women,All,All,158785
2020,All,All,Men,All,All,125330
2020,All,All,Women,All,All,164180
2021,All,All,Men,All,All,137470
2021,All,All,Women,All,All,178725
2008,All,All,Men,All,Main scheme applicant,104950
2008,All,All,Men,All,Non-main scheme applicant,2175
