"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_029_1"
"Cycles: 2010 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, BTEC Extended diploma points (equivalent grade profile), Reformed BTEC indicator, BTEC only status, POLAR4 Quintile, Applicant type                                                                  "
"Coverage: UK, 18 year old applicants with an achieved BTEC Extended diploma"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -    11269 lines in total"
"------------------------------------------------------------------"
Year,BTEC Extended diploma points (equivalent grade profile),Reformed BTEC indicator,BTEC only status,POLAR4 Quintile,Applicant type,Applicants,
2010,All,All,All,All,All,24790
2011,All,All,All,All,All,24540
2012,All,All,All,All,All,23180
2013,All,All,All,All,All,24890
2014,All,All,All,All,All,28010
2015,All,All,All,All,All,28915
2016,All,All,All,All,All,27560
2017,All,All,All,All,All,25805
2018,All,All,All,All,All,24535
2019,All,All,All,All,All,22860
2020,All,All,All,All,All,24770
2021,All,All,All,All,All,27880
2010,All,All,All,All,Main scheme applicant,24525
2010,All,All,All,All,Non-main scheme applicant,265
2011,All,All,All,All,Main scheme applicant,24265
2011,All,All,All,All,Non-main scheme applicant,275
2012,All,All,All,All,Main scheme applicant,23180
2013,All,All,All,All,Main scheme applicant,24885
2013,All,All,All,All,Non-main scheme applicant,5
2014,All,All,All,All,Main scheme applicant,28010
2015,All,All,All,All,Main scheme applicant,28910
2015,All,All,All,All,Non-main scheme applicant,5
2016,All,All,All,All,Main scheme applicant,27555
2016,All,All,All,All,Non-main scheme applicant,5
2017,All,All,All,All,Main scheme applicant,25765
2017,All,All,All,All,Non-main scheme applicant,40
2018,All,All,All,All,Main scheme applicant,24510
2018,All,All,All,All,Non-main scheme applicant,25
2019,All,All,All,All,Main scheme applicant,22845
2019,All,All,All,All,Non-main scheme applicant,10
2020,All,All,All,All,Main scheme applicant,24740
2020,All,All,All,All,Non-main scheme applicant,30
2021,All,All,All,All,Main scheme applicant,27835
2021,All,All,All,All,Non-main scheme applicant,45
2010,All,All,All,Quintile 1,All,4505
2010,All,All,All,Quintile 2,All,5225
2010,All,All,All,Quintile 3,All,5360
2010,All,All,All,Quintile 4,All,5210
2010,All,All,All,Quintile 5,All,4460
2010,All,All,All,Unknown,All,30
2011,All,All,All,Quintile 1,All,4645
2011,All,All,All,Quintile 2,All,5265
2011,All,All,All,Quintile 3,All,5085
2011,All,All,All,Quintile 4,All,5280
2011,All,All,All,Quintile 5,All,4240
2011,All,All,All,Unknown,All,30
2012,All,All,All,Quintile 1,All,4425
2012,All,All,All,Quintile 2,All,4915
2012,All,All,All,Quintile 3,All,4960
2012,All,All,All,Quintile 4,All,4930
2012,All,All,All,Quintile 5,All,3920
2012,All,All,All,Unknown,All,30
2013,All,All,All,Quintile 1,All,4520
2013,All,All,All,Quintile 2,All,5345
2013,All,All,All,Quintile 3,All,5235
2013,All,All,All,Quintile 4,All,5480
2013,All,All,All,Quintile 5,All,4275
2013,All,All,All,Unknown,All,35
2014,All,All,All,Quintile 1,All,5300
2014,All,All,All,Quintile 2,All,6065
2014,All,All,All,Quintile 3,All,5845
2014,All,All,All,Quintile 4,All,6125
2014,All,All,All,Quintile 5,All,4640
2014,All,All,All,Unknown,All,30
2015,All,All,All,Quintile 1,All,5435
2015,All,All,All,Quintile 2,All,6090
2015,All,All,All,Quintile 3,All,6070
2015,All,All,All,Quintile 4,All,6325
2015,All,All,All,Quintile 5,All,4960
2015,All,All,All,Unknown,All,35
2016,All,All,All,Quintile 1,All,5045
2016,All,All,All,Quintile 2,All,5705
2016,All,All,All,Quintile 3,All,5845
2016,All,All,All,Quintile 4,All,6045
2016,All,All,All,Quintile 5,All,4900
2016,All,All,All,Unknown,All,20
2017,All,All,All,Quintile 1,All,4530
2017,All,All,All,Quintile 2,All,5180
2017,All,All,All,Quintile 3,All,5545
2017,All,All,All,Quintile 4,All,5825
2017,All,All,All,Quintile 5,All,4700
2017,All,All,All,Unknown,All,25
2018,All,All,All,Quintile 1,All,4380
2018,All,All,All,Quintile 2,All,4830
2018,All,All,All,Quintile 3,All,5200
2018,All,All,All,Quintile 4,All,5640
2018,All,All,All,Quintile 5,All,4450
2018,All,All,All,Unknown,All,30
2019,All,All,All,Quintile 1,All,3920
2019,All,All,All,Quintile 2,All,4520
2019,All,All,All,Quintile 3,All,4915
2019,All,All,All,Quintile 4,All,5270
2019,All,All,All,Quintile 5,All,4205
2019,All,All,All,Unknown,All,20
2020,All,All,All,Quintile 1,All,4255
2020,All,All,All,Quintile 2,All,4945
2020,All,All,All,Quintile 3,All,5415
2020,All,All,All,Quintile 4,All,5690
2020,All,All,All,Quintile 5,All,4445
2020,All,All,All,Unknown,All,20
2021,All,All,All,Quintile 1,All,4620
2021,All,All,All,Quintile 2,All,5395
2021,All,All,All,Quintile 3,All,6090
2021,All,All,All,Quintile 4,All,6390
2021,All,All,All,Quintile 5,All,5365
2021,All,All,All,Unknown,All,20
2010,All,All,All,Quintile 1,Main scheme applicant,4455
2010,All,All,All,Quintile 1,Non-main scheme applicant,50
2010,All,All,All,Quintile 2,Main scheme applicant,5155
2010,All,All,All,Quintile 2,Non-main scheme applicant,70
2010,All,All,All,Quintile 3,Main scheme applicant,5320
2010,All,All,All,Quintile 3,Non-main scheme applicant,40
2010,All,All,All,Quintile 4,Main scheme applicant,5150
2010,All,All,All,Quintile 4,Non-main scheme applicant,60
2010,All,All,All,Quintile 5,Main scheme applicant,4415
2010,All,All,All,Quintile 5,Non-main scheme applicant,45
2010,All,All,All,Unknown,Main scheme applicant,30
2011,All,All,All,Quintile 1,Main scheme applicant,4580
2011,All,All,All,Quintile 1,Non-main scheme applicant,60
2011,All,All,All,Quintile 2,Main scheme applicant,5200
2011,All,All,All,Quintile 2,Non-main scheme applicant,60
2011,All,All,All,Quintile 3,Main scheme applicant,5035
2011,All,All,All,Quintile 3,Non-main scheme applicant,50
2011,All,All,All,Quintile 4,Main scheme applicant,5230
2011,All,All,All,Quintile 4,Non-main scheme applicant,50
2011,All,All,All,Quintile 5,Main scheme applicant,4195
2011,All,All,All,Quintile 5,Non-main scheme applicant,45
2011,All,All,All,Unknown,Main scheme applicant,30
2012,All,All,All,Quintile 1,Main scheme applicant,4425
2012,All,All,All,Quintile 2,Main scheme applicant,4915
2012,All,All,All,Quintile 3,Main scheme applicant,4960
2012,All,All,All,Quintile 4,Main scheme applicant,4930
2012,All,All,All,Quintile 5,Main scheme applicant,3920
2012,All,All,All,Unknown,Main scheme applicant,30
2013,All,All,All,Quintile 1,Main scheme applicant,4520
2013,All,All,All,Quintile 2,Main scheme applicant,5345
2013,All,All,All,Quintile 3,Main scheme applicant,5235
2013,All,All,All,Quintile 4,Main scheme applicant,5480
2013,All,All,All,Quintile 5,Main scheme applicant,4270
2013,All,All,All,Unknown,Main scheme applicant,35
2014,All,All,All,Quintile 1,Main scheme applicant,5300
2014,All,All,All,Quintile 2,Main scheme applicant,6065
2014,All,All,All,Quintile 3,Main scheme applicant,5845
2014,All,All,All,Quintile 4,Main scheme applicant,6125
2014,All,All,All,Quintile 5,Main scheme applicant,4640
