2014,All,All,White,Non-main scheme applicant,40
2015,All,All,Asian,Main scheme applicant,18985
2015,All,All,Asian,Non-main scheme applicant,20
2015,All,All,Black,Main scheme applicant,6975
2015,All,All,Black,Non-main scheme applicant,5
2015,All,All,Mixed,Main scheme applicant,7110
2015,All,All,Mixed,Non-main scheme applicant,5
2015,All,All,Other,Main scheme applicant,2060
2015,All,All,Unknown or Prefer Not To Say,Main scheme applicant,1055
2015,All,All,White,Main scheme applicant,135055
2015,All,All,White,Non-main scheme applicant,70
2016,All,All,Asian,Main scheme applicant,19985
2016,All,All,Asian,Non-main scheme applicant,15
2016,All,All,Black,Main scheme applicant,7145
2016,All,All,Black,Non-main scheme applicant,5
2016,All,All,Mixed,Main scheme applicant,7375
2016,All,All,Mixed,Non-main scheme applicant,5
2016,All,All,Other,Main scheme applicant,2180
2016,All,All,Unknown or Prefer Not To Say,Main scheme applicant,1140
2016,All,All,Unknown or Prefer Not To Say,Non-main scheme applicant,5
2016,All,All,White,Main scheme applicant,132930
2016,All,All,White,Non-main scheme applicant,75
2017,All,All,Asian,Main scheme applicant,21070
2017,All,All,Asian,Non-main scheme applicant,30
2017,All,All,Black,Main scheme applicant,7340
2017,All,All,Black,Non-main scheme applicant,10
2017,All,All,Mixed,Main scheme applicant,7850
2017,All,All,Mixed,Non-main scheme applicant,5
2017,All,All,Other,Main scheme applicant,2475
2017,All,All,Unknown or Prefer Not To Say,Main scheme applicant,1120
2017,All,All,White,Main scheme applicant,131330
2017,All,All,White,Non-main scheme applicant,135
2018,All,All,Asian,Main scheme applicant,22300
2018,All,All,Asian,Non-main scheme applicant,25
2018,All,All,Black,Main scheme applicant,7700
2018,All,All,Black,Non-main scheme applicant,5
2018,All,All,Mixed,Main scheme applicant,7890
2018,All,All,Mixed,Non-main scheme applicant,5
2018,All,All,Other,Main scheme applicant,2610
2018,All,All,Other,Non-main scheme applicant,5
2018,All,All,Unknown or Prefer Not To Say,Main scheme applicant,1210
2018,All,All,White,Main scheme applicant,123975
2018,All,All,White,Non-main scheme applicant,80
2019,All,All,Asian,Main scheme applicant,24220
2019,All,All,Asian,Non-main scheme applicant,175
2019,All,All,Black,Main scheme applicant,8355
2019,All,All,Black,Non-main scheme applicant,65
2019,All,All,Mixed,Main scheme applicant,8315
2019,All,All,Mixed,Non-main scheme applicant,45
2019,All,All,Other,Main scheme applicant,2990
2019,All,All,Other,Non-main scheme applicant,20
2019,All,All,Unknown or Prefer Not To Say,Main scheme applicant,1225
2019,All,All,Unknown or Prefer Not To Say,Non-main scheme applicant,5
2019,All,All,White,Main scheme applicant,117700
2019,All,All,White,Non-main scheme applicant,570
2020,All,All,Asian,Main scheme applicant,27255
2020,All,All,Asian,Non-main scheme applicant,130
2020,All,All,Black,Main scheme applicant,9405
2020,All,All,Black,Non-main scheme applicant,40
2020,All,All,Mixed,Main scheme applicant,9105
2020,All,All,Mixed,Non-main scheme applicant,65
2020,All,All,Other,Main scheme applicant,3345
2020,All,All,Other,Non-main scheme applicant,25
2020,All,All,Unknown or Prefer Not To Say,Main scheme applicant,1315
2020,All,All,Unknown or Prefer Not To Say,Non-main scheme applicant,15
2020,All,All,White,Main scheme applicant,117290
2020,All,All,White,Non-main scheme applicant,740
2021,All,All,Asian,Main scheme applicant,30290
2021,All,All,Asian,Non-main scheme applicant,115
2021,All,All,Black,Main scheme applicant,10490
2021,All,All,Black,Non-main scheme applicant,30
2021,All,All,Mixed,Main scheme applicant,10310
2021,All,All,Mixed,Non-main scheme applicant,25
2021,All,All,Other,Main scheme applicant,3785
2021,All,All,Other,Non-main scheme applicant,15
2021,All,All,Unknown or Prefer Not To Say,Main scheme applicant,1495
2021,All,All,Unknown or Prefer Not To Say,Non-main scheme applicant,5
2021,All,All,White,Main scheme applicant,124950
2021,All,All,White,Non-main scheme applicant,335
2010,All,A-level combined with other qualification,All,All,2190
2010,All,A-level only,All,All,175965
2011,All,A-level combined with other qualification,All,All,1815
2011,All,A-level only,All,All,176610
2012,All,A-level combined with other qualification,All,All,1350
2012,All,A-level only,All,All,169655
2013,All,A-level combined with other qualification,All,All,1460
2013,All,A-level only,All,All,168125
2014,All,A-level combined with other qualification,All,All,1405
2014,All,A-level only,All,All,165640
2015,All,A-level combined with other qualification,All,All,1290
2015,All,A-level only,All,All,170055
2016,All,A-level combined with other qualification,All,All,1145
2016,All,A-level only,All,All,169710
2017,All,A-level combined with other qualification,All,All,1215
2017,All,A-level only,All,All,170165
2018,All,A-level combined with other qualification,All,All,725
2018,All,A-level only,All,All,165085
2019,All,A-level combined with other qualification,All,All,600
2019,All,A-level only,All,All,163095
2020,All,A-level combined with other qualification,All,All,635
2020,All,A-level only,All,All,168085
2021,All,A-level combined with other qualification,All,All,765
2021,All,A-level only,All,All,181080
2010,All,A-level combined with other qualification,All,Main scheme applicant,2190
2010,All,A-level only,All,Main scheme applicant,175920
2010,All,A-level only,All,Non-main scheme applicant,50
2011,All,A-level combined with other qualification,All,Main scheme applicant,1810
2011,All,A-level only,All,Main scheme applicant,176510
2011,All,A-level only,All,Non-main scheme applicant,95
2012,All,A-level combined with other qualification,All,Main scheme applicant,1350
2012,All,A-level only,All,Main scheme applicant,169575
2012,All,A-level only,All,Non-main scheme applicant,80
2013,All,A-level combined with other qualification,All,Main scheme applicant,1460
2013,All,A-level only,All,Main scheme applicant,168035
2013,All,A-level only,All,Non-main scheme applicant,90
2014,All,A-level combined with other qualification,All,Main scheme applicant,1405
2014,All,A-level only,All,Main scheme applicant,165585
2014,All,A-level only,All,Non-main scheme applicant,55
2015,All,A-level combined with other qualification,All,Main scheme applicant,1290
2015,All,A-level only,All,Main scheme applicant,169950
2015,All,A-level only,All,Non-main scheme applicant,105
2016,All,A-level combined with other qualification,All,Main scheme applicant,1145
2016,All,A-level only,All,Main scheme applicant,169605
2016,All,A-level only,All,Non-main scheme applicant,100
2017,All,A-level combined with other qualification,All,Main scheme applicant,1210
2017,All,A-level only,All,Main scheme applicant,169980
2017,All,A-level only,All,Non-main scheme applicant,190
2018,All,A-level combined with other qualification,All,Main scheme applicant,725
2018,All,A-level only,All,Main scheme applicant,164955
2018,All,A-level only,All,Non-main scheme applicant,125
2019,All,A-level combined with other qualification,All,Main scheme applicant,600
2019,All,A-level only,All,Main scheme applicant,162210
2019,All,A-level only,All,Non-main scheme applicant,880
2020,All,A-level combined with other qualification,All,Main scheme applicant,635
2020,All,A-level only,All,Main scheme applicant,167080
2020,All,A-level only,All,Non-main scheme applicant,1010
2021,All,A-level combined with other qualification,All,Main scheme applicant,760
2021,All,A-level only,All,Main scheme applicant,180560
2021,All,A-level only,All,Non-main scheme applicant,520
2010,All,A-level combined with other qualification,Asian,All,155
2010,All,A-level combined with other qualification,Black,All,60
2010,All,A-level combined with other qualification,Mixed,All,50
2010,All,A-level combined with other qualification,Other,All,10
2010,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,10
2010,All,A-level combined with other qualification,White,All,1905
2010,All,A-level only,Asian,All,16900
2010,All,A-level only,Black,All,5165
2010,All,A-level only,Mixed,All,5445
2010,All,A-level only,Other,All,1410
2010,All,A-level only,Unknown or Prefer Not To Say,All,1130
2010,All,A-level only,White,All,145920
2011,All,A-level combined with other qualification,Asian,All,130
2011,All,A-level combined with other qualification,Black,All,45
2011,All,A-level combined with other qualification,Mixed,All,50
2011,All,A-level combined with other qualification,Other,All,10
2011,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2011,All,A-level combined with other qualification,White,All,1575
2011,All,A-level only,Asian,All,17335
2011,All,A-level only,Black,All,5715
2011,All,A-level only,Mixed,All,6040
2011,All,A-level only,Other,All,1525
2011,All,A-level only,Unknown or Prefer Not To Say,All,1025
2011,All,A-level only,White,All,144970
2012,All,A-level combined with other qualification,Asian,All,85
2012,All,A-level combined with other qualification,Black,All,35
2012,All,A-level combined with other qualification,Mixed,All,35
2012,All,A-level combined with other qualification,Other,All,10
2012,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2012,All,A-level combined with other qualification,White,All,1185
2012,All,A-level only,Asian,All,17135
2012,All,A-level only,Black,All,5840
2012,All,A-level only,Mixed,All,5950
2012,All,A-level only,Other,All,1725
2012,All,A-level only,Unknown or Prefer Not To Say,All,925
2012,All,A-level only,White,All,138085
2013,All,A-level combined with other qualification,Asian,All,105
2013,All,A-level combined with other qualification,Black,All,45
2013,All,A-level combined with other qualification,Mixed,All,50
2013,All,A-level combined with other qualification,Other,All,10
2013,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2013,All,A-level combined with other qualification,White,All,1240
2013,All,A-level only,Asian,All,17480
2013,All,A-level only,Black,All,6380
2013,All,A-level only,Mixed,All,6195
2013,All,A-level only,Other,All,1740
2013,All,A-level only,Unknown or Prefer Not To Say,All,795
2013,All,A-level only,White,All,135535
2014,All,A-level combined with other qualification,Asian,All,110
2014,All,A-level combined with other qualification,Black,All,40
2014,All,A-level combined with other qualification,Mixed,All,55
2014,All,A-level combined with other qualification,Other,All,20
2014,All,A-level combined with other qualification,White,All,1185
2014,All,A-level only,Asian,All,18080
2014,All,A-level only,Black,All,6530
2014,All,A-level only,Mixed,All,6405
2014,All,A-level only,Other,All,1930
2014,All,A-level only,Unknown or Prefer Not To Say,All,765
2014,All,A-level only,White,All,131930
2015,All,A-level combined with other qualification,Asian,All,115
2015,All,A-level combined with other qualification,Black,All,40
2015,All,A-level combined with other qualification,Mixed,All,55
2015,All,A-level combined with other qualification,Other,All,30
2015,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2015,All,A-level combined with other qualification,White,All,1040
2015,All,A-level only,Asian,All,18890
2015,All,A-level only,Black,All,6935
2015,All,A-level only,Mixed,All,7060
2015,All,A-level only,Other,All,2030
2015,All,A-level only,Unknown or Prefer Not To Say,All,1055
2015,All,A-level only,White,All,134085
2016,All,A-level combined with other qualification,Asian,All,110
2016,All,A-level combined with other qualification,Black,All,45
2016,All,A-level combined with other qualification,Mixed,All,40
2016,All,A-level combined with other qualification,Other,All,25
2016,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2016,All,A-level combined with other qualification,White,All,920
2016,All,A-level only,Asian,All,19895
2016,All,A-level only,Black,All,7105
2016,All,A-level only,Mixed,All,7335
2016,All,A-level only,Other,All,2155
2016,All,A-level only,Unknown or Prefer Not To Say,All,1140
2016,All,A-level only,White,All,132080
2017,All,A-level combined with other qualification,Asian,All,115
2017,All,A-level combined with other qualification,Black,All,35
2017,All,A-level combined with other qualification,Mixed,All,50
2017,All,A-level combined with other qualification,Other,All,30
2017,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,10
2017,All,A-level combined with other qualification,White,All,975
2017,All,A-level only,Asian,All,20990
2017,All,A-level only,Black,All,7320
2017,All,A-level only,Mixed,All,7810
2017,All,A-level only,Other,All,2445
2017,All,A-level only,Unknown or Prefer Not To Say,All,1110
2017,All,A-level only,White,All,130490
2018,All,A-level combined with other qualification,Asian,All,60
2018,All,A-level combined with other qualification,Black,All,20
2018,All,A-level combined with other qualification,Mixed,All,35
2018,All,A-level combined with other qualification,Other,All,20
2018,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2018,All,A-level combined with other qualification,White,All,585
2018,All,A-level only,Asian,All,22265
2018,All,A-level only,Black,All,7680
2018,All,A-level only,Mixed,All,7860
2018,All,A-level only,Other,All,2595
2018,All,A-level only,Unknown or Prefer Not To Say,All,1210
2018,All,A-level only,White,All,123475
2019,All,A-level combined with other qualification,Asian,All,60
2019,All,A-level combined with other qualification,Black,All,30
2019,All,A-level combined with other qualification,Mixed,All,30
2019,All,A-level combined with other qualification,Other,All,25
2019,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2019,All,A-level combined with other qualification,White,All,455
2019,All,A-level only,Asian,All,24335
2019,All,A-level only,Black,All,8395
2019,All,A-level only,Mixed,All,8330
2019,All,A-level only,Other,All,2990
2019,All,A-level only,Unknown or Prefer Not To Say,All,1225
2019,All,A-level only,White,All,117820
2020,All,A-level combined with other qualification,Asian,All,50
2020,All,A-level combined with other qualification,Black,All,25
2020,All,A-level combined with other qualification,Mixed,All,40
2020,All,A-level combined with other qualification,Other,All,20
2020,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2020,All,A-level combined with other qualification,White,All,490
2020,All,A-level only,Asian,All,27330
2020,All,A-level only,Black,All,9415
2020,All,A-level only,Mixed,All,9130
2020,All,A-level only,Other,All,3350
2020,All,A-level only,Unknown or Prefer Not To Say,All,1325
2020,All,A-level only,White,All,117535
2021,All,A-level combined with other qualification,Asian,All,80
2021,All,A-level combined with other qualification,Black,All,30
2021,All,A-level combined with other qualification,Mixed,All,50
2021,All,A-level combined with other qualification,Other,All,30
2021,All,A-level combined with other qualification,Unknown or Prefer Not To Say,All,5
2021,All,A-level combined with other qualification,White,All,570
2021,All,A-level only,Asian,All,30325
2021,All,A-level only,Black,All,10495
2021,All,A-level only,Mixed,All,10285
2021,All,A-level only,Other,All,3770
2021,All,A-level only,Unknown or Prefer Not To Say,All,1495
2021,All,A-level only,White,All,124710
2010,All,A-level combined with other qualification,Asian,Main scheme applicant,155
2010,All,A-level combined with other qualification,Black,Main scheme applicant,60
2010,All,A-level combined with other qualification,Mixed,Main scheme applicant,50
2010,All,A-level combined with other qualification,Other,Main scheme applicant,10
2010,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,10
2010,All,A-level combined with other qualification,White,Main scheme applicant,1905
2010,All,A-level only,Asian,Main scheme applicant,16895
2010,All,A-level only,Asian,Non-main scheme applicant,5
2010,All,A-level only,Black,Main scheme applicant,5165
2010,All,A-level only,Mixed,Main scheme applicant,5445
2010,All,A-level only,Other,Main scheme applicant,1410
2010,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,1130
2010,All,A-level only,White,Main scheme applicant,145875
2010,All,A-level only,White,Non-main scheme applicant,45
2011,All,A-level combined with other qualification,Asian,Main scheme applicant,130
2011,All,A-level combined with other qualification,Black,Main scheme applicant,45
2011,All,A-level combined with other qualification,Mixed,Main scheme applicant,50
2011,All,A-level combined with other qualification,Other,Main scheme applicant,10
2011,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,5
2011,All,A-level combined with other qualification,White,Main scheme applicant,1575
2011,All,A-level only,Asian,Main scheme applicant,17320
2011,All,A-level only,Asian,Non-main scheme applicant,15
2011,All,A-level only,Black,Main scheme applicant,5710
2011,All,A-level only,Black,Non-main scheme applicant,5
2011,All,A-level only,Mixed,Main scheme applicant,6035
2011,All,A-level only,Mixed,Non-main scheme applicant,5
2011,All,A-level only,Other,Main scheme applicant,1525
2011,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,1025
2011,All,A-level only,White,Main scheme applicant,144900
2011,All,A-level only,White,Non-main scheme applicant,70
2012,All,A-level combined with other qualification,Asian,Main scheme applicant,85
2012,All,A-level combined with other qualification,Black,Main scheme applicant,35
2012,All,A-level combined with other qualification,Mixed,Main scheme applicant,35
2012,All,A-level combined with other qualification,Other,Main scheme applicant,10
2012,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,5
2012,All,A-level combined with other qualification,White,Main scheme applicant,1185
2012,All,A-level only,Asian,Main scheme applicant,17115
2012,All,A-level only,Asian,Non-main scheme applicant,15
2012,All,A-level only,Black,Main scheme applicant,5830
2012,All,A-level only,Black,Non-main scheme applicant,10
2012,All,A-level only,Mixed,Main scheme applicant,5950
2012,All,A-level only,Other,Main scheme applicant,1725
2012,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,925
2012,All,A-level only,White,Main scheme applicant,138030
2012,All,A-level only,White,Non-main scheme applicant,55
2013,All,A-level combined with other qualification,Asian,Main scheme applicant,105
2013,All,A-level combined with other qualification,Black,Main scheme applicant,45
2013,All,A-level combined with other qualification,Mixed,Main scheme applicant,50
2013,All,A-level combined with other qualification,Other,Main scheme applicant,10
2013,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,5
2013,All,A-level combined with other qualification,White,Main scheme applicant,1240
2013,All,A-level only,Asian,Main scheme applicant,17465
2013,All,A-level only,Asian,Non-main scheme applicant,15
2013,All,A-level only,Black,Main scheme applicant,6375
2013,All,A-level only,Black,Non-main scheme applicant,5
2013,All,A-level only,Mixed,Main scheme applicant,6195
2013,All,A-level only,Other,Main scheme applicant,1740
2013,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,790
2013,All,A-level only,White,Main scheme applicant,135470
2013,All,A-level only,White,Non-main scheme applicant,65
2014,All,A-level combined with other qualification,Asian,Main scheme applicant,110
2014,All,A-level combined with other qualification,Black,Main scheme applicant,40
2014,All,A-level combined with other qualification,Mixed,Main scheme applicant,55
2014,All,A-level combined with other qualification,Other,Main scheme applicant,20
2014,All,A-level combined with other qualification,White,Main scheme applicant,1185
2014,All,A-level only,Asian,Main scheme applicant,18070
2014,All,A-level only,Asian,Non-main scheme applicant,10
2014,All,A-level only,Black,Main scheme applicant,6525
2014,All,A-level only,Black,Non-main scheme applicant,5
2014,All,A-level only,Mixed,Main scheme applicant,6405
2014,All,A-level only,Other,Main scheme applicant,1925
2014,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,765
2014,All,A-level only,White,Main scheme applicant,131890
2014,All,A-level only,White,Non-main scheme applicant,40
2015,All,A-level combined with other qualification,Asian,Main scheme applicant,115
2015,All,A-level combined with other qualification,Black,Main scheme applicant,40
2015,All,A-level combined with other qualification,Mixed,Main scheme applicant,55
2015,All,A-level combined with other qualification,Other,Main scheme applicant,30
2015,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,5
2015,All,A-level combined with other qualification,White,Main scheme applicant,1040
2015,All,A-level only,Asian,Main scheme applicant,18870
2015,All,A-level only,Asian,Non-main scheme applicant,20
2015,All,A-level only,Black,Main scheme applicant,6930
2015,All,A-level only,Black,Non-main scheme applicant,5
2015,All,A-level only,Mixed,Main scheme applicant,7055
2015,All,A-level only,Mixed,Non-main scheme applicant,5
2015,All,A-level only,Other,Main scheme applicant,2030
2015,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,1050
2015,All,A-level only,White,Main scheme applicant,134015
2015,All,A-level only,White,Non-main scheme applicant,70
2016,All,A-level combined with other qualification,Asian,Main scheme applicant,110
2016,All,A-level combined with other qualification,Black,Main scheme applicant,45
2016,All,A-level combined with other qualification,Mixed,Main scheme applicant,40
2016,All,A-level combined with other qualification,Other,Main scheme applicant,25
2016,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,5
2016,All,A-level combined with other qualification,White,Main scheme applicant,920
2016,All,A-level only,Asian,Main scheme applicant,19880
2016,All,A-level only,Asian,Non-main scheme applicant,15
2016,All,A-level only,Black,Main scheme applicant,7100
2016,All,A-level only,Black,Non-main scheme applicant,5
2016,All,A-level only,Mixed,Main scheme applicant,7330
2016,All,A-level only,Mixed,Non-main scheme applicant,5
2016,All,A-level only,Other,Main scheme applicant,2155
2016,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,1135
2016,All,A-level only,Unknown or Prefer Not To Say,Non-main scheme applicant,5
2016,All,A-level only,White,Main scheme applicant,132010
2016,All,A-level only,White,Non-main scheme applicant,75
2017,All,A-level combined with other qualification,Asian,Main scheme applicant,115
2017,All,A-level combined with other qualification,Black,Main scheme applicant,35
2017,All,A-level combined with other qualification,Mixed,Main scheme applicant,50
2017,All,A-level combined with other qualification,Other,Main scheme applicant,30
2017,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,10
2017,All,A-level combined with other qualification,White,Main scheme applicant,975
2017,All,A-level only,Asian,Main scheme applicant,20960
2017,All,A-level only,Asian,Non-main scheme applicant,30
2017,All,A-level only,Black,Main scheme applicant,7305
2017,All,A-level only,Black,Non-main scheme applicant,10
2017,All,A-level only,Mixed,Main scheme applicant,7805
2017,All,A-level only,Mixed,Non-main scheme applicant,5
2017,All,A-level only,Other,Main scheme applicant,2445
2017,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,1110
2017,All,A-level only,White,Main scheme applicant,130355
2017,All,A-level only,White,Non-main scheme applicant,135
2018,All,A-level combined with other qualification,Asian,Main scheme applicant,60
2018,All,A-level combined with other qualification,Black,Main scheme applicant,20
2018,All,A-level combined with other qualification,Mixed,Main scheme applicant,35
2018,All,A-level combined with other qualification,Other,Main scheme applicant,20
2018,All,A-level combined with other qualification,Unknown or Prefer Not To Say,Main scheme applicant,5
2018,All,A-level combined with other qualification,White,Main scheme applicant,585
2018,All,A-level only,Asian,Main scheme applicant,22240
2018,All,A-level only,Asian,Non-main scheme applicant,25
2018,All,A-level only,Black,Main scheme applicant,7680
2018,All,A-level only,Black,Non-main scheme applicant,5
2018,All,A-level only,Mixed,Main scheme applicant,7855
2018,All,A-level only,Mixed,Non-main scheme applicant,5
2018,All,A-level only,Other,Main scheme applicant,2585
2018,All,A-level only,Other,Non-main scheme applicant,5
2018,All,A-level only,Unknown or Prefer Not To Say,Main scheme applicant,1205
2018,All,A-level only,White,Main scheme applicant,123390
2018,All,A-level only,White,Non-main scheme applicant,80
