"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_031_1"
"Cycles: 2010 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, Predicted BTEC Extended diploma points (equivalent grade profile), Reformed BTEC indicator, POLAR4 Quintile, Applicant type                                                                   "
"Coverage: UK, 18 year old, main scheme applicants with a predicted BTEC Extended diploma"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -     3866 lines in total"
"------------------------------------------------------------------"
Year,Predicted BTEC Extended diploma points (equivalent grade profile),Reformed BTEC indicator,POLAR4 Quintile,Applicant type,Applicants,
2010,All,All,All,All,20325
2011,All,All,All,All,21805
2012,All,All,All,All,19030
2013,All,All,All,All,21415
2014,All,All,All,All,24645
2015,All,All,All,All,27815
2016,All,All,All,All,26540
2017,All,All,All,All,24660
2018,All,All,All,All,23325
2019,All,All,All,All,22090
2020,All,All,All,All,23535
2021,All,All,All,All,26640
2010,All,All,All,Main scheme applicant,20325
2011,All,All,All,Main scheme applicant,21805
2012,All,All,All,Main scheme applicant,19030
2013,All,All,All,Main scheme applicant,21415
2014,All,All,All,Main scheme applicant,24645
2015,All,All,All,Main scheme applicant,27815
2016,All,All,All,Main scheme applicant,26540
2017,All,All,All,Main scheme applicant,24660
2018,All,All,All,Main scheme applicant,23325
2019,All,All,All,Main scheme applicant,22090
2020,All,All,All,Main scheme applicant,23535
2021,All,All,All,Main scheme applicant,26640
2010,All,All,Quintile 1,All,3595
2010,All,All,Quintile 2,All,4295
2010,All,All,Quintile 3,All,4400
2010,All,All,Quintile 4,All,4355
2010,All,All,Quintile 5,All,3655
2010,All,All,Unknown,All,25
2011,All,All,Quintile 1,All,4005
2011,All,All,Quintile 2,All,4640
2011,All,All,Quintile 3,All,4490
2011,All,All,Quintile 4,All,4790
2011,All,All,Quintile 5,All,3855
2011,All,All,Unknown,All,25
2012,All,All,Quintile 1,All,3545
2012,All,All,Quintile 2,All,4035
2012,All,All,Quintile 3,All,4040
2012,All,All,Quintile 4,All,4110
2012,All,All,Quintile 5,All,3270
2012,All,All,Unknown,All,25
2013,All,All,Quintile 1,All,3850
2013,All,All,Quintile 2,All,4535
2013,All,All,Quintile 3,All,4440
2013,All,All,Quintile 4,All,4815
2013,All,All,Quintile 5,All,3750
2013,All,All,Unknown,All,30
2014,All,All,Quintile 1,All,4590
2014,All,All,Quintile 2,All,5260
2014,All,All,Quintile 3,All,5090
2014,All,All,Quintile 4,All,5540
2014,All,All,Quintile 5,All,4140
2014,All,All,Unknown,All,25
2015,All,All,Quintile 1,All,5190
2015,All,All,Quintile 2,All,5855
2015,All,All,Quintile 3,All,5795
2015,All,All,Quintile 4,All,6175
2015,All,All,Quintile 5,All,4770
2015,All,All,Unknown,All,30
2016,All,All,Quintile 1,All,4780
2016,All,All,Quintile 2,All,5495
2016,All,All,Quintile 3,All,5645
2016,All,All,Quintile 4,All,5845
2016,All,All,Quintile 5,All,4755
2016,All,All,Unknown,All,20
2017,All,All,Quintile 1,All,4325
2017,All,All,Quintile 2,All,4930
2017,All,All,Quintile 3,All,5300
2017,All,All,Quintile 4,All,5600
2017,All,All,Quintile 5,All,4485
2017,All,All,Unknown,All,20
2018,All,All,Quintile 1,All,4175
2018,All,All,Quintile 2,All,4560
2018,All,All,Quintile 3,All,4975
2018,All,All,Quintile 4,All,5390
2018,All,All,Quintile 5,All,4205
2018,All,All,Unknown,All,30
2019,All,All,Quintile 1,All,3790
2019,All,All,Quintile 2,All,4325
2019,All,All,Quintile 3,All,4770
2019,All,All,Quintile 4,All,5145
2019,All,All,Quintile 5,All,4035
2019,All,All,Unknown,All,20
2020,All,All,Quintile 1,All,3995
2020,All,All,Quintile 2,All,4700
2020,All,All,Quintile 3,All,5130
2020,All,All,Quintile 4,All,5435
2020,All,All,Quintile 5,All,4260
2020,All,All,Unknown,All,20
2021,All,All,Quintile 1,All,4435
2021,All,All,Quintile 2,All,5140
2021,All,All,Quintile 3,All,5815
2021,All,All,Quintile 4,All,6100
2021,All,All,Quintile 5,All,5130
2021,All,All,Unknown,All,20
2010,All,All,Quintile 1,Main scheme applicant,3595
2010,All,All,Quintile 2,Main scheme applicant,4295
2010,All,All,Quintile 3,Main scheme applicant,4400
2010,All,All,Quintile 4,Main scheme applicant,4355
2010,All,All,Quintile 5,Main scheme applicant,3655
2010,All,All,Unknown,Main scheme applicant,25
2011,All,All,Quintile 1,Main scheme applicant,4005
2011,All,All,Quintile 2,Main scheme applicant,4640
2011,All,All,Quintile 3,Main scheme applicant,4490
2011,All,All,Quintile 4,Main scheme applicant,4790
2011,All,All,Quintile 5,Main scheme applicant,3855
2011,All,All,Unknown,Main scheme applicant,25
2012,All,All,Quintile 1,Main scheme applicant,3545
2012,All,All,Quintile 2,Main scheme applicant,4035
2012,All,All,Quintile 3,Main scheme applicant,4040
2012,All,All,Quintile 4,Main scheme applicant,4110
2012,All,All,Quintile 5,Main scheme applicant,3270
2012,All,All,Unknown,Main scheme applicant,25
2013,All,All,Quintile 1,Main scheme applicant,3850
2013,All,All,Quintile 2,Main scheme applicant,4535
2013,All,All,Quintile 3,Main scheme applicant,4440
2013,All,All,Quintile 4,Main scheme applicant,4815
2013,All,All,Quintile 5,Main scheme applicant,3750
2013,All,All,Unknown,Main scheme applicant,30
2014,All,All,Quintile 1,Main scheme applicant,4590
2014,All,All,Quintile 2,Main scheme applicant,5260
2014,All,All,Quintile 3,Main scheme applicant,5090
2014,All,All,Quintile 4,Main scheme applicant,5540
2014,All,All,Quintile 5,Main scheme applicant,4140
2014,All,All,Unknown,Main scheme applicant,25
2015,All,All,Quintile 1,Main scheme applicant,5190
2015,All,All,Quintile 2,Main scheme applicant,5855
2015,All,All,Quintile 3,Main scheme applicant,5795
2015,All,All,Quintile 4,Main scheme applicant,6175
2015,All,All,Quintile 5,Main scheme applicant,4770
2015,All,All,Unknown,Main scheme applicant,30
2016,All,All,Quintile 1,Main scheme applicant,4780
2016,All,All,Quintile 2,Main scheme applicant,5495
2016,All,All,Quintile 3,Main scheme applicant,5645
2016,All,All,Quintile 4,Main scheme applicant,5845
2016,All,All,Quintile 5,Main scheme applicant,4755
2016,All,All,Unknown,Main scheme applicant,20
2017,All,All,Quintile 1,Main scheme applicant,4325
2017,All,All,Quintile 2,Main scheme applicant,4930
2017,All,All,Quintile 3,Main scheme applicant,5300
2017,All,All,Quintile 4,Main scheme applicant,5600
2017,All,All,Quintile 5,Main scheme applicant,4485
2017,All,All,Unknown,Main scheme applicant,20
2018,All,All,Quintile 1,Main scheme applicant,4175
2018,All,All,Quintile 2,Main scheme applicant,4560
2018,All,All,Quintile 3,Main scheme applicant,4975
2018,All,All,Quintile 4,Main scheme applicant,5390
2018,All,All,Quintile 5,Main scheme applicant,4205
2018,All,All,Unknown,Main scheme applicant,30
2019,All,All,Quintile 1,Main scheme applicant,3790
2019,All,All,Quintile 2,Main scheme applicant,4325
2019,All,All,Quintile 3,Main scheme applicant,4770
2019,All,All,Quintile 4,Main scheme applicant,5145
2019,All,All,Quintile 5,Main scheme applicant,4035
2019,All,All,Unknown,Main scheme applicant,20
2020,All,All,Quintile 1,Main scheme applicant,3995
2020,All,All,Quintile 2,Main scheme applicant,4700
2020,All,All,Quintile 3,Main scheme applicant,5130
2020,All,All,Quintile 4,Main scheme applicant,5435
2020,All,All,Quintile 5,Main scheme applicant,4260
2020,All,All,Unknown,Main scheme applicant,20
2021,All,All,Quintile 1,Main scheme applicant,4435
2021,All,All,Quintile 2,Main scheme applicant,5140
2021,All,All,Quintile 3,Main scheme applicant,5815
2021,All,All,Quintile 4,Main scheme applicant,6100
2021,All,All,Quintile 5,Main scheme applicant,5130
2021,All,All,Unknown,Main scheme applicant,20
2010,All,Non-reformed BTEC,All,All,20325
2011,All,Non-reformed BTEC,All,All,21805
2012,All,Non-reformed BTEC,All,All,19030
2013,All,Non-reformed BTEC,All,All,21415
2014,All,Non-reformed BTEC,All,All,24645
2015,All,Non-reformed BTEC,All,All,27815
2016,All,Non-reformed BTEC,All,All,26540
2017,All,Non-reformed BTEC,All,All,24430
2017,All,Reformed BTEC,All,All,230
2018,All,Non-reformed BTEC,All,All,20645
2018,All,Reformed BTEC,All,All,2680
2019,All,Non-reformed BTEC,All,All,16415
2019,All,Reformed BTEC,All,All,5675
2020,All,Non-reformed BTEC,All,All,17110
2020,All,Reformed BTEC,All,All,6425
2021,All,Non-reformed BTEC,All,All,16505
2021,All,Reformed BTEC,All,All,10135
2010,All,Non-reformed BTEC,All,Main scheme applicant,20325
2011,All,Non-reformed BTEC,All,Main scheme applicant,21805
2012,All,Non-reformed BTEC,All,Main scheme applicant,19030
2013,All,Non-reformed BTEC,All,Main scheme applicant,21415
2014,All,Non-reformed BTEC,All,Main scheme applicant,24645
2015,All,Non-reformed BTEC,All,Main scheme applicant,27815
2016,All,Non-reformed BTEC,All,Main scheme applicant,26540
2017,All,Non-reformed BTEC,All,Main scheme applicant,24430
2017,All,Reformed BTEC,All,Main scheme applicant,230
2018,All,Non-reformed BTEC,All,Main scheme applicant,20645
2018,All,Reformed BTEC,All,Main scheme applicant,2680
2019,All,Non-reformed BTEC,All,Main scheme applicant,16415
2019,All,Reformed BTEC,All,Main scheme applicant,5675
2020,All,Non-reformed BTEC,All,Main scheme applicant,17110
2020,All,Reformed BTEC,All,Main scheme applicant,6425
2021,All,Non-reformed BTEC,All,Main scheme applicant,16505
2021,All,Reformed BTEC,All,Main scheme applicant,10135
2010,All,Non-reformed BTEC,Quintile 1,All,3595
2010,All,Non-reformed BTEC,Quintile 2,All,4295
2010,All,Non-reformed BTEC,Quintile 3,All,4400
2010,All,Non-reformed BTEC,Quintile 4,All,4355
2010,All,Non-reformed BTEC,Quintile 5,All,3655
2010,All,Non-reformed BTEC,Unknown,All,25
2011,All,Non-reformed BTEC,Quintile 1,All,4005
2011,All,Non-reformed BTEC,Quintile 2,All,4640
2011,All,Non-reformed BTEC,Quintile 3,All,4490
2011,All,Non-reformed BTEC,Quintile 4,All,4790
2011,All,Non-reformed BTEC,Quintile 5,All,3855
2011,All,Non-reformed BTEC,Unknown,All,25
2012,All,Non-reformed BTEC,Quintile 1,All,3545
2012,All,Non-reformed BTEC,Quintile 2,All,4035
2012,All,Non-reformed BTEC,Quintile 3,All,4040
2012,All,Non-reformed BTEC,Quintile 4,All,4110
2012,All,Non-reformed BTEC,Quintile 5,All,3270
2012,All,Non-reformed BTEC,Unknown,All,25
2013,All,Non-reformed BTEC,Quintile 1,All,3850
2013,All,Non-reformed BTEC,Quintile 2,All,4535
2013,All,Non-reformed BTEC,Quintile 3,All,4440
2013,All,Non-reformed BTEC,Quintile 4,All,4815
2013,All,Non-reformed BTEC,Quintile 5,All,3750
2013,All,Non-reformed BTEC,Unknown,All,30
2014,All,Non-reformed BTEC,Quintile 1,All,4590
2014,All,Non-reformed BTEC,Quintile 2,All,5260
2014,All,Non-reformed BTEC,Quintile 3,All,5090
2014,All,Non-reformed BTEC,Quintile 4,All,5540
2014,All,Non-reformed BTEC,Quintile 5,All,4140
2014,All,Non-reformed BTEC,Unknown,All,25
