"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_016_1"
"Cycles: 2010 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, A level points (equivalent grade profile), A level only status, Domicile, Gender, Age group, Applicant type                                                    "
"Coverage: UK, 18 year old applicants with at least 3 achieved A levels"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -    32734 lines in total"
"------------------------------------------------------------------"
Year,A level points (equivalent grade profile),A level only status,Domicile,Gender,Age group,Applicant type,Applicants,
2020,16 points (A*AA),All,All,Men,All,All,6030
2020,16 points (A*AA),All,All,Women,All,All,8855
2020,17 points (A*A*A),All,All,Men,All,All,4765
2020,17 points (A*A*A),All,All,Women,All,All,6595
2020,18 points (A*A*A*),All,All,Men,All,All,6415
2020,18 points (A*A*A*),All,All,Women,All,All,6320
2020,3 points (EEE),All,All,Men,All,All,80
2020,3 points (EEE),All,All,Women,All,All,65
2020,4 points (DEE),All,All,Men,All,All,290
2020,4 points (DEE),All,All,Women,All,All,205
2020,5 points (DDE),All,All,Men,All,All,700
2020,5 points (DDE),All,All,Women,All,All,485
2020,6 points (DDD),All,All,Men,All,All,1265
2020,6 points (DDD),All,All,Women,All,All,1085
2020,7 points (CDD),All,All,Men,All,All,2225
2020,7 points (CDD),All,All,Women,All,All,2000
2020,8 points (CCD),All,All,Men,All,All,3620
2020,8 points (CCD),All,All,Women,All,All,3630
2020,9 points (CCC),All,All,Men,All,All,5070
2020,9 points (CCC),All,All,Women,All,All,5705
2021,10 points (BCC),All,All,Men,All,All,5770
2021,10 points (BCC),All,All,Women,All,All,6560
2021,11 points (BBC),All,All,Men,All,All,6720
2021,11 points (BBC),All,All,Women,All,All,8290
2021,12 points (BBB),All,All,Men,All,All,7670
2021,12 points (BBB),All,All,Women,All,All,9960
2021,13 points (ABB),All,All,Men,All,All,7900
2021,13 points (ABB),All,All,Women,All,All,11315
2021,14 points (AAB),All,All,Men,All,All,8035
2021,14 points (AAB),All,All,Women,All,All,11795
2021,15 points (AAA),All,All,Men,All,All,8140
2021,15 points (AAA),All,All,Women,All,All,12240
2021,16 points (A*AA),All,All,Men,All,All,7265
2021,16 points (A*AA),All,All,Women,All,All,10815
2021,17 points (A*A*A),All,All,Men,All,All,6230
2021,17 points (A*A*A),All,All,Women,All,All,9165
2021,18 points (A*A*A*),All,All,Men,All,All,9305
2021,18 points (A*A*A*),All,All,Women,All,All,10290
2021,3 points (EEE),All,All,Men,All,All,135
2021,3 points (EEE),All,All,Women,All,All,100
2021,4 points (DEE),All,All,Men,All,All,390
2021,4 points (DEE),All,All,Women,All,All,245
2021,5 points (DDE),All,All,Men,All,All,810
2021,5 points (DDE),All,All,Women,All,All,560
2021,6 points (DDD),All,All,Men,All,All,1405
2021,6 points (DDD),All,All,Women,All,All,1120
2021,7 points (CDD),All,All,Men,All,All,2275
2021,7 points (CDD),All,All,Women,All,All,1900
2021,8 points (CCD),All,All,Men,All,All,3250
2021,8 points (CCD),All,All,Women,All,All,2990
2021,9 points (CCC),All,All,Men,All,All,4535
2021,9 points (CCC),All,All,Women,All,All,4655
2010,10 points (BCC),All,All,Men,All,Main scheme applicant,7540
2010,10 points (BCC),All,All,Women,All,Main scheme applicant,9910
2010,11 points (BBC),All,All,Men,All,Main scheme applicant,7715
2010,11 points (BBC),All,All,Women,All,Main scheme applicant,10615
2010,12 points (BBB),All,All,Men,All,Main scheme applicant,7890
2010,12 points (BBB),All,All,Women,All,Main scheme applicant,10715
2010,13 points (ABB),All,All,Men,All,Main scheme applicant,7475
2010,13 points (ABB),All,All,Women,All,Main scheme applicant,10240
2010,14 points (AAB),All,All,Men,All,Main scheme applicant,6835
2010,14 points (AAB),All,All,Women,All,Main scheme applicant,9315
2010,15 points (AAA),All,All,Men,All,Main scheme applicant,7005
2010,15 points (AAA),All,All,Women,All,Main scheme applicant,9085
2010,16 points (A*AA),All,All,Men,All,Main scheme applicant,5175
2010,16 points (A*AA),All,All,Women,All,Main scheme applicant,6680
2010,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3185
2010,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3890
2010,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,2810
2010,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2485
2010,3 points (EEE),All,All,Men,All,Main scheme applicant,215
2010,3 points (EEE),All,All,Women,All,Main scheme applicant,160
2010,4 points (DEE),All,All,Men,All,Main scheme applicant,775
2010,4 points (DEE),All,All,Women,All,Main scheme applicant,645
2010,5 points (DDE),All,All,Men,All,Main scheme applicant,1775
2010,5 points (DDE),All,All,Men,All,Non-main scheme applicant,5
2010,5 points (DDE),All,All,Women,All,Main scheme applicant,1660
2010,6 points (DDD),All,All,Men,All,Main scheme applicant,3215
2010,6 points (DDD),All,All,Men,All,Non-main scheme applicant,5
2010,6 points (DDD),All,All,Women,All,Main scheme applicant,3080
2010,7 points (CDD),All,All,Men,All,Main scheme applicant,4575
2010,7 points (CDD),All,All,Women,All,Main scheme applicant,4980
2010,8 points (CCD),All,All,Men,All,Main scheme applicant,5890
2010,8 points (CCD),All,All,Men,All,Non-main scheme applicant,10
2010,8 points (CCD),All,All,Women,All,Main scheme applicant,6825
2010,8 points (CCD),All,All,Women,All,Non-main scheme applicant,5
2010,9 points (CCC),All,All,Men,All,Main scheme applicant,6845
2010,9 points (CCC),All,All,Men,All,Non-main scheme applicant,5
2010,9 points (CCC),All,All,Women,All,Main scheme applicant,8910
2010,9 points (CCC),All,All,Women,All,Non-main scheme applicant,5
2011,10 points (BCC),All,All,Men,All,Main scheme applicant,7785
2011,10 points (BCC),All,All,Men,All,Non-main scheme applicant,10
2011,10 points (BCC),All,All,Women,All,Main scheme applicant,10230
2011,10 points (BCC),All,All,Women,All,Non-main scheme applicant,5
2011,11 points (BBC),All,All,Men,All,Main scheme applicant,7675
2011,11 points (BBC),All,All,Men,All,Non-main scheme applicant,5
2011,11 points (BBC),All,All,Women,All,Main scheme applicant,10760
2011,11 points (BBC),All,All,Women,All,Non-main scheme applicant,5
2011,12 points (BBB),All,All,Men,All,Main scheme applicant,7850
2011,12 points (BBB),All,All,Men,All,Non-main scheme applicant,5
2011,12 points (BBB),All,All,Women,All,Main scheme applicant,11100
2011,12 points (BBB),All,All,Women,All,Non-main scheme applicant,10
2011,13 points (ABB),All,All,Men,All,Main scheme applicant,7545
2011,13 points (ABB),All,All,Women,All,Main scheme applicant,10255
2011,13 points (ABB),All,All,Women,All,Non-main scheme applicant,5
2011,14 points (AAB),All,All,Men,All,Main scheme applicant,6910
2011,14 points (AAB),All,All,Women,All,Main scheme applicant,9500
2011,15 points (AAA),All,All,Men,All,Main scheme applicant,6920
2011,15 points (AAA),All,All,Women,All,Main scheme applicant,9015
2011,16 points (A*AA),All,All,Men,All,Main scheme applicant,5300
2011,16 points (A*AA),All,All,Women,All,Main scheme applicant,6825
2011,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3275
2011,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3910
2011,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,3140
2011,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2570
2011,3 points (EEE),All,All,Men,All,Main scheme applicant,185
2011,3 points (EEE),All,All,Women,All,Main scheme applicant,120
2011,4 points (DEE),All,All,Men,All,Main scheme applicant,630
2011,4 points (DEE),All,All,Women,All,Main scheme applicant,590
2011,4 points (DEE),All,All,Women,All,Non-main scheme applicant,5
2011,5 points (DDE),All,All,Men,All,Main scheme applicant,1560
2011,5 points (DDE),All,All,Men,All,Non-main scheme applicant,5
2011,5 points (DDE),All,All,Women,All,Main scheme applicant,1465
2011,6 points (DDD),All,All,Men,All,Main scheme applicant,2805
2011,6 points (DDD),All,All,Men,All,Non-main scheme applicant,5
2011,6 points (DDD),All,All,Women,All,Main scheme applicant,2875
2011,6 points (DDD),All,All,Women,All,Non-main scheme applicant,5
2011,7 points (CDD),All,All,Men,All,Main scheme applicant,4395
2011,7 points (CDD),All,All,Men,All,Non-main scheme applicant,10
2011,7 points (CDD),All,All,Women,All,Main scheme applicant,4725
2011,7 points (CDD),All,All,Women,All,Non-main scheme applicant,5
2011,8 points (CCD),All,All,Men,All,Main scheme applicant,5800
2011,8 points (CCD),All,All,Men,All,Non-main scheme applicant,5
2011,8 points (CCD),All,All,Women,All,Main scheme applicant,6750
2011,8 points (CCD),All,All,Women,All,Non-main scheme applicant,5
2011,9 points (CCC),All,All,Men,All,Main scheme applicant,7055
2011,9 points (CCC),All,All,Men,All,Non-main scheme applicant,5
2011,9 points (CCC),All,All,Women,All,Main scheme applicant,8790
2011,9 points (CCC),All,All,Women,All,Non-main scheme applicant,10
2012,10 points (BCC),All,All,Men,All,Main scheme applicant,7210
2012,10 points (BCC),All,All,Men,All,Non-main scheme applicant,5
2012,10 points (BCC),All,All,Women,All,Main scheme applicant,9830
2012,11 points (BBC),All,All,Men,All,Main scheme applicant,7380
2012,11 points (BBC),All,All,Men,All,Non-main scheme applicant,5
2012,11 points (BBC),All,All,Women,All,Main scheme applicant,10675
2012,11 points (BBC),All,All,Women,All,Non-main scheme applicant,10
2012,12 points (BBB),All,All,Men,All,Main scheme applicant,7485
2012,12 points (BBB),All,All,Men,All,Non-main scheme applicant,5
2012,12 points (BBB),All,All,Women,All,Main scheme applicant,10895
2012,12 points (BBB),All,All,Women,All,Non-main scheme applicant,5
2012,13 points (ABB),All,All,Men,All,Main scheme applicant,7340
2012,13 points (ABB),All,All,Women,All,Main scheme applicant,10315
2012,13 points (ABB),All,All,Women,All,Non-main scheme applicant,5
2012,14 points (AAB),All,All,Men,All,Main scheme applicant,6530
2012,14 points (AAB),All,All,Women,All,Main scheme applicant,9415
2012,14 points (AAB),All,All,Women,All,Non-main scheme applicant,5
2012,15 points (AAA),All,All,Men,All,Main scheme applicant,6665
2012,15 points (AAA),All,All,Women,All,Main scheme applicant,8875
2012,15 points (AAA),All,All,Women,All,Non-main scheme applicant,5
2012,16 points (A*AA),All,All,Men,All,Main scheme applicant,5135
2012,16 points (A*AA),All,All,Women,All,Main scheme applicant,6465
2012,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3190
2012,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3730
2012,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,3050
2012,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2460
2012,3 points (EEE),All,All,Men,All,Main scheme applicant,145
2012,3 points (EEE),All,All,Women,All,Main scheme applicant,85
2012,4 points (DEE),All,All,Men,All,Main scheme applicant,605
2012,4 points (DEE),All,All,Women,All,Main scheme applicant,510
2012,5 points (DDE),All,All,Men,All,Main scheme applicant,1400
2012,5 points (DDE),All,All,Men,All,Non-main scheme applicant,5
2012,5 points (DDE),All,All,Women,All,Main scheme applicant,1300
2012,6 points (DDD),All,All,Men,All,Main scheme applicant,2600
2012,6 points (DDD),All,All,Men,All,Non-main scheme applicant,5
2012,6 points (DDD),All,All,Women,All,Main scheme applicant,2715
2012,6 points (DDD),All,All,Women,All,Non-main scheme applicant,5
2012,7 points (CDD),All,All,Men,All,Main scheme applicant,4005
2012,7 points (CDD),All,All,Women,All,Main scheme applicant,4450
2012,8 points (CCD),All,All,Men,All,Main scheme applicant,5245
2012,8 points (CCD),All,All,Men,All,Non-main scheme applicant,5
2012,8 points (CCD),All,All,Women,All,Main scheme applicant,6370
2012,9 points (CCC),All,All,Men,All,Main scheme applicant,6560
2012,9 points (CCC),All,All,Men,All,Non-main scheme applicant,5
2012,9 points (CCC),All,All,Women,All,Main scheme applicant,8290
2012,9 points (CCC),All,All,Women,All,Non-main scheme applicant,5
2013,10 points (BCC),All,All,Men,All,Main scheme applicant,7100
2013,10 points (BCC),All,All,Men,All,Non-main scheme applicant,5
2013,10 points (BCC),All,All,Women,All,Main scheme applicant,10065
2013,10 points (BCC),All,All,Women,All,Non-main scheme applicant,5
2013,11 points (BBC),All,All,Men,All,Main scheme applicant,7245
2013,11 points (BBC),All,All,Men,All,Non-main scheme applicant,5
2013,11 points (BBC),All,All,Women,All,Main scheme applicant,10810
2013,12 points (BBB),All,All,Men,All,Main scheme applicant,7660
2013,12 points (BBB),All,All,Men,All,Non-main scheme applicant,5
2013,12 points (BBB),All,All,Women,All,Main scheme applicant,11235
2013,12 points (BBB),All,All,Women,All,Non-main scheme applicant,5
2013,13 points (ABB),All,All,Men,All,Main scheme applicant,7265
2013,13 points (ABB),All,All,Men,All,Non-main scheme applicant,5
2013,13 points (ABB),All,All,Women,All,Main scheme applicant,10470
2013,13 points (ABB),All,All,Women,All,Non-main scheme applicant,5
2013,14 points (AAB),All,All,Men,All,Main scheme applicant,6560
2013,14 points (AAB),All,All,Women,All,Main scheme applicant,9360
2013,15 points (AAA),All,All,Men,All,Main scheme applicant,6530
2013,15 points (AAA),All,All,Women,All,Main scheme applicant,8795
2013,15 points (AAA),All,All,Women,All,Non-main scheme applicant,5
2013,16 points (A*AA),All,All,Men,All,Main scheme applicant,5145
2013,16 points (A*AA),All,All,Women,All,Main scheme applicant,6240
2013,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3170
2013,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3500
2013,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,3020
2013,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2195
2013,3 points (EEE),All,All,Men,All,Main scheme applicant,150
2013,3 points (EEE),All,All,Women,All,Main scheme applicant,105
2013,4 points (DEE),All,All,Men,All,Main scheme applicant,505
2013,4 points (DEE),All,All,Women,All,Main scheme applicant,440
2013,5 points (DDE),All,All,Men,All,Main scheme applicant,1345
2013,5 points (DDE),All,All,Women,All,Main scheme applicant,1240
2013,5 points (DDE),All,All,Women,All,Non-main scheme applicant,5
2013,6 points (DDD),All,All,Men,All,Main scheme applicant,2465
2013,6 points (DDD),All,All,Women,All,Main scheme applicant,2500
2013,6 points (DDD),All,All,Women,All,Non-main scheme applicant,5
2013,7 points (CDD),All,All,Men,All,Main scheme applicant,3825
2013,7 points (CDD),All,All,Men,All,Non-main scheme applicant,5
2013,7 points (CDD),All,All,Women,All,Main scheme applicant,4360
2013,7 points (CDD),All,All,Women,All,Non-main scheme applicant,5
2013,8 points (CCD),All,All,Men,All,Main scheme applicant,5240
2013,8 points (CCD),All,All,Men,All,Non-main scheme applicant,5
2013,8 points (CCD),All,All,Women,All,Main scheme applicant,6220
2013,8 points (CCD),All,All,Women,All,Non-main scheme applicant,10
2013,9 points (CCC),All,All,Men,All,Main scheme applicant,6515
2013,9 points (CCC),All,All,Men,All,Non-main scheme applicant,10
2013,9 points (CCC),All,All,Women,All,Main scheme applicant,8230
2013,9 points (CCC),All,All,Women,All,Non-main scheme applicant,5
2014,10 points (BCC),All,All,Men,All,Main scheme applicant,7010
2014,10 points (BCC),All,All,Men,All,Non-main scheme applicant,5
2014,10 points (BCC),All,All,Women,All,Main scheme applicant,10010
2014,11 points (BBC),All,All,Men,All,Main scheme applicant,7160
2014,11 points (BBC),All,All,Women,All,Main scheme applicant,10570
2014,12 points (BBB),All,All,Men,All,Main scheme applicant,7360
2014,12 points (BBB),All,All,Men,All,Non-main scheme applicant,5
2014,12 points (BBB),All,All,Women,All,Main scheme applicant,10985
2014,12 points (BBB),All,All,Women,All,Non-main scheme applicant,5
2014,13 points (ABB),All,All,Men,All,Main scheme applicant,6980
2014,13 points (ABB),All,All,Women,All,Main scheme applicant,9980
2014,14 points (AAB),All,All,Men,All,Main scheme applicant,6305
2014,14 points (AAB),All,All,Women,All,Main scheme applicant,8995
2014,14 points (AAB),All,All,Women,All,Non-main scheme applicant,5
2014,15 points (AAA),All,All,Men,All,Main scheme applicant,6045
2014,15 points (AAA),All,All,Women,All,Main scheme applicant,8060
2014,16 points (A*AA),All,All,Men,All,Main scheme applicant,4855
2014,16 points (A*AA),All,All,Women,All,Main scheme applicant,5980
2014,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3295
2014,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3635
2014,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,3180
2014,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2355
2014,3 points (EEE),All,All,Men,All,Main scheme applicant,155
2014,3 points (EEE),All,All,Women,All,Main scheme applicant,95
2014,4 points (DEE),All,All,Men,All,Main scheme applicant,595
2014,4 points (DEE),All,All,Women,All,Main scheme applicant,455
2014,5 points (DDE),All,All,Men,All,Main scheme applicant,1405
2014,5 points (DDE),All,All,Women,All,Main scheme applicant,1285
2014,6 points (DDD),All,All,Men,All,Main scheme applicant,2635
2014,6 points (DDD),All,All,Men,All,Non-main scheme applicant,5
2014,6 points (DDD),All,All,Women,All,Main scheme applicant,2695
2014,6 points (DDD),All,All,Women,All,Non-main scheme applicant,5
2014,7 points (CDD),All,All,Men,All,Main scheme applicant,4000
2014,7 points (CDD),All,All,Men,All,Non-main scheme applicant,5
2014,7 points (CDD),All,All,Women,All,Main scheme applicant,4335
2014,7 points (CDD),All,All,Women,All,Non-main scheme applicant,5
2014,8 points (CCD),All,All,Men,All,Main scheme applicant,5195
2014,8 points (CCD),All,All,Women,All,Main scheme applicant,6640
2014,9 points (CCC),All,All,Men,All,Main scheme applicant,6315
2014,9 points (CCC),All,All,Women,All,Main scheme applicant,8435
2015,10 points (BCC),All,All,Men,All,Main scheme applicant,7205
2015,10 points (BCC),All,All,Men,All,Non-main scheme applicant,10
2015,10 points (BCC),All,All,Women,All,Main scheme applicant,10435
2015,10 points (BCC),All,All,Women,All,Non-main scheme applicant,5
2015,11 points (BBC),All,All,Men,All,Main scheme applicant,7345
2015,11 points (BBC),All,All,Women,All,Main scheme applicant,11290
2015,11 points (BBC),All,All,Women,All,Non-main scheme applicant,5
2015,12 points (BBB),All,All,Men,All,Main scheme applicant,7550
2015,12 points (BBB),All,All,Men,All,Non-main scheme applicant,5
2015,12 points (BBB),All,All,Women,All,Main scheme applicant,11415
2015,12 points (BBB),All,All,Women,All,Non-main scheme applicant,5
2015,13 points (ABB),All,All,Men,All,Main scheme applicant,7015
2015,13 points (ABB),All,All,Women,All,Main scheme applicant,10610
2015,13 points (ABB),All,All,Women,All,Non-main scheme applicant,10
2015,14 points (AAB),All,All,Men,All,Main scheme applicant,6265
2015,14 points (AAB),All,All,Women,All,Main scheme applicant,9215
2015,14 points (AAB),All,All,Women,All,Non-main scheme applicant,5
2015,15 points (AAA),All,All,Men,All,Main scheme applicant,5905
2015,15 points (AAA),All,All,Women,All,Main scheme applicant,8180
2015,15 points (AAA),All,All,Women,All,Non-main scheme applicant,5
2015,16 points (A*AA),All,All,Men,All,Main scheme applicant,4890
2015,16 points (A*AA),All,All,Women,All,Main scheme applicant,6100
2015,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3450
2015,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3685
2015,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,3330
2015,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2290
2015,3 points (EEE),All,All,Men,All,Main scheme applicant,150
2015,3 points (EEE),All,All,Women,All,Main scheme applicant,90
2015,4 points (DEE),All,All,Men,All,Main scheme applicant,545
2015,4 points (DEE),All,All,Women,All,Main scheme applicant,450
2015,5 points (DDE),All,All,Men,All,Main scheme applicant,1355
2015,5 points (DDE),All,All,Men,All,Non-main scheme applicant,5
2015,5 points (DDE),All,All,Women,All,Main scheme applicant,1240
2015,6 points (DDD),All,All,Men,All,Main scheme applicant,2615
2015,6 points (DDD),All,All,Women,All,Main scheme applicant,2540
2015,7 points (CDD),All,All,Men,All,Main scheme applicant,3890
2015,7 points (CDD),All,All,Men,All,Non-main scheme applicant,5
2015,7 points (CDD),All,All,Women,All,Main scheme applicant,4620
2015,7 points (CDD),All,All,Women,All,Non-main scheme applicant,5
2015,8 points (CCD),All,All,Men,All,Main scheme applicant,5220
2015,8 points (CCD),All,All,Men,All,Non-main scheme applicant,5
2015,8 points (CCD),All,All,Women,All,Main scheme applicant,6925
2015,8 points (CCD),All,All,Women,All,Non-main scheme applicant,5
2015,9 points (CCC),All,All,Men,All,Main scheme applicant,6440
2015,9 points (CCC),All,All,Men,All,Non-main scheme applicant,5
2015,9 points (CCC),All,All,Women,All,Main scheme applicant,8995
2015,9 points (CCC),All,All,Women,All,Non-main scheme applicant,10
2016,10 points (BCC),All,All,Men,All,Main scheme applicant,7160
2016,10 points (BCC),All,All,Men,All,Non-main scheme applicant,5
2016,10 points (BCC),All,All,Women,All,Main scheme applicant,10420
2016,10 points (BCC),All,All,Women,All,Non-main scheme applicant,10
2016,11 points (BBC),All,All,Men,All,Main scheme applicant,7490
2016,11 points (BBC),All,All,Men,All,Non-main scheme applicant,5
2016,11 points (BBC),All,All,Women,All,Main scheme applicant,11170
2016,11 points (BBC),All,All,Women,All,Non-main scheme applicant,5
2016,12 points (BBB),All,All,Men,All,Main scheme applicant,7625
2016,12 points (BBB),All,All,Men,All,Non-main scheme applicant,5
2016,12 points (BBB),All,All,Women,All,Main scheme applicant,11550
2016,12 points (BBB),All,All,Women,All,Non-main scheme applicant,5
2016,13 points (ABB),All,All,Men,All,Main scheme applicant,6945
2016,13 points (ABB),All,All,Women,All,Main scheme applicant,10655
2016,14 points (AAB),All,All,Men,All,Main scheme applicant,6395
2016,14 points (AAB),All,All,Men,All,Non-main scheme applicant,5
2016,14 points (AAB),All,All,Women,All,Main scheme applicant,9200
2016,15 points (AAA),All,All,Men,All,Main scheme applicant,5870
2016,15 points (AAA),All,All,Women,All,Main scheme applicant,8205
2016,16 points (A*AA),All,All,Men,All,Main scheme applicant,4810
2016,16 points (A*AA),All,All,Women,All,Main scheme applicant,6200
2016,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3300
2016,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3475
2016,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,3005
2016,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2090
2016,3 points (EEE),All,All,Men,All,Main scheme applicant,125
2016,3 points (EEE),All,All,Women,All,Main scheme applicant,105
2016,4 points (DEE),All,All,Men,All,Main scheme applicant,540
2016,4 points (DEE),All,All,Women,All,Main scheme applicant,465
2016,5 points (DDE),All,All,Men,All,Main scheme applicant,1345
2016,5 points (DDE),All,All,Men,All,Non-main scheme applicant,5
2016,5 points (DDE),All,All,Women,All,Main scheme applicant,1290
2016,6 points (DDD),All,All,Men,All,Main scheme applicant,2510
2016,6 points (DDD),All,All,Men,All,Non-main scheme applicant,5
2016,6 points (DDD),All,All,Women,All,Main scheme applicant,2635
2016,7 points (CDD),All,All,Men,All,Main scheme applicant,3895
2016,7 points (CDD),All,All,Men,All,Non-main scheme applicant,5
2016,7 points (CDD),All,All,Women,All,Main scheme applicant,4655
2016,7 points (CDD),All,All,Women,All,Non-main scheme applicant,10
2016,8 points (CCD),All,All,Men,All,Main scheme applicant,5315
2016,8 points (CCD),All,All,Men,All,Non-main scheme applicant,5
2016,8 points (CCD),All,All,Women,All,Main scheme applicant,6825
2016,8 points (CCD),All,All,Women,All,Non-main scheme applicant,10
2016,9 points (CCC),All,All,Men,All,Main scheme applicant,6545
2016,9 points (CCC),All,All,Men,All,Non-main scheme applicant,5
2016,9 points (CCC),All,All,Women,All,Main scheme applicant,8935
2016,9 points (CCC),All,All,Women,All,Non-main scheme applicant,5
2017,10 points (BCC),All,All,Men,All,Main scheme applicant,7300
2017,10 points (BCC),All,All,Men,All,Non-main scheme applicant,10
2017,10 points (BCC),All,All,Women,All,Main scheme applicant,10515
2017,10 points (BCC),All,All,Women,All,Non-main scheme applicant,10
2017,11 points (BBC),All,All,Men,All,Main scheme applicant,7535
2017,11 points (BBC),All,All,Men,All,Non-main scheme applicant,10
2017,11 points (BBC),All,All,Women,All,Main scheme applicant,11465
2017,11 points (BBC),All,All,Women,All,Non-main scheme applicant,15
2017,12 points (BBB),All,All,Men,All,Main scheme applicant,7480
2017,12 points (BBB),All,All,Men,All,Non-main scheme applicant,10
2017,12 points (BBB),All,All,Women,All,Main scheme applicant,11400
2017,12 points (BBB),All,All,Women,All,Non-main scheme applicant,5
2017,13 points (ABB),All,All,Men,All,Main scheme applicant,7165
2017,13 points (ABB),All,All,Men,All,Non-main scheme applicant,5
2017,13 points (ABB),All,All,Women,All,Main scheme applicant,10410
2017,13 points (ABB),All,All,Women,All,Non-main scheme applicant,15
2017,14 points (AAB),All,All,Men,All,Main scheme applicant,6260
2017,14 points (AAB),All,All,Women,All,Main scheme applicant,9090
2017,14 points (AAB),All,All,Women,All,Non-main scheme applicant,5
2017,15 points (AAA),All,All,Men,All,Main scheme applicant,6050
2017,15 points (AAA),All,All,Women,All,Main scheme applicant,7945
2017,16 points (A*AA),All,All,Men,All,Main scheme applicant,4775
2017,16 points (A*AA),All,All,Women,All,Main scheme applicant,5835
2017,17 points (A*A*A),All,All,Men,All,Main scheme applicant,3340
2017,17 points (A*A*A),All,All,Women,All,Main scheme applicant,3530
2017,18 points (A*A*A*),All,All,Men,All,Main scheme applicant,3360
2017,18 points (A*A*A*),All,All,Women,All,Main scheme applicant,2295
2017,3 points (EEE),All,All,Men,All,Main scheme applicant,120
2017,3 points (EEE),All,All,Women,All,Main scheme applicant,115
2017,4 points (DEE),All,All,Men,All,Main scheme applicant,525
2017,4 points (DEE),All,All,Men,All,Non-main scheme applicant,5
2017,4 points (DEE),All,All,Women,All,Main scheme applicant,520
2017,5 points (DDE),All,All,Men,All,Main scheme applicant,1360
2017,5 points (DDE),All,All,Women,All,Main scheme applicant,1425
2017,5 points (DDE),All,All,Women,All,Non-main scheme applicant,10
2017,6 points (DDD),All,All,Men,All,Main scheme applicant,2590
2017,6 points (DDD),All,All,Men,All,Non-main scheme applicant,10
2017,6 points (DDD),All,All,Women,All,Main scheme applicant,2725
2017,6 points (DDD),All,All,Women,All,Non-main scheme applicant,10
2017,7 points (CDD),All,All,Men,All,Main scheme applicant,3840
2017,7 points (CDD),All,All,Men,All,Non-main scheme applicant,10
2017,7 points (CDD),All,All,Women,All,Main scheme applicant,4685
2017,7 points (CDD),All,All,Women,All,Non-main scheme applicant,10
2017,8 points (CCD),All,All,Men,All,Main scheme applicant,5225
2017,8 points (CCD),All,All,Men,All,Non-main scheme applicant,15
2017,8 points (CCD),All,All,Women,All,Main scheme applicant,6770
2017,8 points (CCD),All,All,Women,All,Non-main scheme applicant,10
2017,9 points (CCC),All,All,Men,All,Main scheme applicant,6565
2017,9 points (CCC),All,All,Men,All,Non-main scheme applicant,15
2017,9 points (CCC),All,All,Women,All,Main scheme applicant,8975
2017,9 points (CCC),All,All,Women,All,Non-main scheme applicant,10
2018,10 points (BCC),All,All,Men,All,Main scheme applicant,6940
2018,10 points (BCC),All,All,Men,All,Non-main scheme applicant,10
2018,10 points (BCC),All,All,Women,All,Main scheme applicant,10135
2018,10 points (BCC),All,All,Women,All,Non-main scheme applicant,10
2018,11 points (BBC),All,All,Men,All,Main scheme applicant,7370
2018,11 points (BBC),All,All,Men,All,Non-main scheme applicant,5
2018,11 points (BBC),All,All,Women,All,Main scheme applicant,10640
2018,11 points (BBC),All,All,Women,All,Non-main scheme applicant,15
2018,12 points (BBB),All,All,Men,All,Main scheme applicant,7380
2018,12 points (BBB),All,All,Men,All,Non-main scheme applicant,5
2018,12 points (BBB),All,All,Women,All,Main scheme applicant,10880
2018,12 points (BBB),All,All,Women,All,Non-main scheme applicant,10
2018,13 points (ABB),All,All,Men,All,Main scheme applicant,6865
2018,13 points (ABB),All,All,Women,All,Main scheme applicant,10065
