"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_022_1"
"Cycles: 2008 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, Qualification group, Ethnic group, Applicant type                                  "
"Coverage: UK, 18 year old applicants"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -     1735 lines in total"
"------------------------------------------------------------------"
Year,Qualification group,Ethnic group,Applicant type,Applicants,
2012,A level Only,All,All,169655
2012,BTEC Only,All,All,23610
2012,IB Only,All,All,2390
2012,Other,All,All,34510
2012,SQA Only,All,All,18385
2013,A level & BTEC,All,All,13915
2013,A level Only,All,All,168125
2013,BTEC Only,All,All,25935
2013,IB Only,All,All,2170
2013,Other,All,All,34305
2013,SQA Only,All,All,18400
2014,A level & BTEC,All,All,16590
2014,A level Only,All,All,165640
2014,BTEC Only,All,All,29705
2014,IB Only,All,All,2330
2014,Other,All,All,35785
2014,SQA Only,All,All,18705
2015,A level & BTEC,All,All,18890
2015,A level Only,All,All,170055
2015,BTEC Only,All,All,31630
2015,IB Only,All,All,2330
2015,Other,All,All,37605
2015,SQA Only,All,All,18855
2016,A level & BTEC,All,All,20525
2016,A level Only,All,All,169710
2016,BTEC Only,All,All,30245
2016,IB Only,All,All,2370
2016,Other,All,All,39520
2016,SQA Only,All,All,18670
2017,A level & BTEC,All,All,21550
2017,A level Only,All,All,170165
2017,BTEC Only,All,All,30335
2017,IB Only,All,All,2470
2017,Other,All,All,39680
2017,SQA Only,All,All,18180
2018,A level & BTEC,All,All,19365
2018,A level Only,All,All,165085
2018,BTEC Only,All,All,26980
2018,IB Only,All,All,2340
2018,Other,All,All,46185
2018,SQA Only,All,All,17580
2019,A level & BTEC,All,All,20350
2019,A level Only,All,All,163095
2019,BTEC Only,All,All,25715
2019,IB Only,All,All,2495
2019,Other,All,All,52355
2019,SQA Only,All,All,17075
2020,A level & BTEC,All,All,22905
2020,A level Only,All,All,168085
2020,BTEC Only,All,All,28200
2020,IB Only,All,All,2505
2020,Other,All,All,51150
2020,SQA Only,All,All,16660
2021,A level & BTEC,All,All,26445
2021,A level Only,All,All,181080
2021,BTEC Only,All,All,31830
2021,IB Only,All,All,2715
2021,Other,All,All,55250
2021,SQA Only,All,All,18880
2008,A level & BTEC,All,Main scheme applicant,5600
2008,A level & BTEC,All,Non-main scheme applicant,15
2008,A level Only,All,Main scheme applicant,164180
2008,A level Only,All,Non-main scheme applicant,90
2008,BTEC Only,All,Main scheme applicant,17480
2008,BTEC Only,All,Non-main scheme applicant,560
2008,IB Only,All,Main scheme applicant,1250
2008,Other,All,Main scheme applicant,35010
2008,Other,All,Non-main scheme applicant,3385
2008,SQA Only,All,Main scheme applicant,16500
2009,A level & BTEC,All,Main scheme applicant,7880
2009,A level & BTEC,All,Non-main scheme applicant,15
2009,A level Only,All,Main scheme applicant,169995
2009,A level Only,All,Non-main scheme applicant,95
2009,BTEC Only,All,Main scheme applicant,21225
2009,BTEC Only,All,Non-main scheme applicant,615
2009,IB Only,All,Main scheme applicant,1880
2009,Other,All,Main scheme applicant,35645
2009,Other,All,Non-main scheme applicant,2770
2009,SQA Only,All,Main scheme applicant,16910
2009,SQA Only,All,Non-main scheme applicant,60
2010,A level & BTEC,All,Main scheme applicant,9790
2010,A level & BTEC,All,Non-main scheme applicant,5
2010,A level Only,All,Main scheme applicant,175920
2010,A level Only,All,Non-main scheme applicant,50
2010,BTEC Only,All,Main scheme applicant,24350
2010,BTEC Only,All,Non-main scheme applicant,290
2010,IB Only,All,Main scheme applicant,2205
2010,Other,All,Main scheme applicant,37485
2010,Other,All,Non-main scheme applicant,1615
2010,SQA Only,All,Main scheme applicant,18620
2010,SQA Only,All,Non-main scheme applicant,15
2011,A level & BTEC,All,Main scheme applicant,10410
2011,A level & BTEC,All,Non-main scheme applicant,15
2011,A level Only,All,Main scheme applicant,176510
2011,A level Only,All,Non-main scheme applicant,95
2011,BTEC Only,All,Main scheme applicant,24655
2011,BTEC Only,All,Non-main scheme applicant,305
2011,IB Only,All,Main scheme applicant,2455
2011,Other,All,Main scheme applicant,34820
2011,Other,All,Non-main scheme applicant,1360
2011,SQA Only,All,Main scheme applicant,18555
2011,SQA Only,All,Non-main scheme applicant,10
2012,A level & BTEC,All,Main scheme applicant,11805
2012,A level Only,All,Main scheme applicant,169575
2012,A level Only,All,Non-main scheme applicant,80
2012,BTEC Only,All,Main scheme applicant,23610
2012,IB Only,All,Main scheme applicant,2390
2012,Other,All,Main scheme applicant,31690
2012,Other,All,Non-main scheme applicant,2825
2012,SQA Only,All,Main scheme applicant,18365
2012,SQA Only,All,Non-main scheme applicant,20
2013,A level & BTEC,All,Main scheme applicant,13910
2013,A level Only,All,Main scheme applicant,168035
2013,A level Only,All,Non-main scheme applicant,90
2013,BTEC Only,All,Main scheme applicant,25930
2013,BTEC Only,All,Non-main scheme applicant,5
2013,IB Only,All,Main scheme applicant,2170
2013,Other,All,Main scheme applicant,30985
2013,Other,All,Non-main scheme applicant,3320
2013,SQA Only,All,Main scheme applicant,18380
2013,SQA Only,All,Non-main scheme applicant,20
2014,A level & BTEC,All,Main scheme applicant,16590
2014,A level Only,All,Main scheme applicant,165585
2014,A level Only,All,Non-main scheme applicant,55
2014,BTEC Only,All,Main scheme applicant,29705
2014,IB Only,All,Main scheme applicant,2330
2014,Other,All,Main scheme applicant,33080
2014,Other,All,Non-main scheme applicant,2710
2014,SQA Only,All,Main scheme applicant,18695
2014,SQA Only,All,Non-main scheme applicant,10
2015,A level & BTEC,All,Main scheme applicant,18885
2015,A level Only,All,Main scheme applicant,169950
2015,A level Only,All,Non-main scheme applicant,105
2015,BTEC Only,All,Main scheme applicant,31625
2015,BTEC Only,All,Non-main scheme applicant,5
2015,IB Only,All,Main scheme applicant,2330
2015,Other,All,Main scheme applicant,34245
2015,Other,All,Non-main scheme applicant,3360
2015,SQA Only,All,Main scheme applicant,18840
2015,SQA Only,All,Non-main scheme applicant,15
2016,A level & BTEC,All,Main scheme applicant,20520
2016,A level & BTEC,All,Non-main scheme applicant,5
2016,A level Only,All,Main scheme applicant,169605
2016,A level Only,All,Non-main scheme applicant,100
2016,BTEC Only,All,Main scheme applicant,30235
2016,BTEC Only,All,Non-main scheme applicant,10
2016,IB Only,All,Main scheme applicant,2370
2016,Other,All,Main scheme applicant,36090
2016,Other,All,Non-main scheme applicant,3430
2016,SQA Only,All,Main scheme applicant,18670
2017,A level & BTEC,All,Main scheme applicant,21520
2017,A level & BTEC,All,Non-main scheme applicant,30
2017,A level Only,All,Main scheme applicant,169980
2017,A level Only,All,Non-main scheme applicant,190
2017,BTEC Only,All,Main scheme applicant,30285
2017,BTEC Only,All,Non-main scheme applicant,50
2017,IB Only,All,Main scheme applicant,2470
2017,Other,All,Main scheme applicant,35715
2017,Other,All,Non-main scheme applicant,3965
2017,SQA Only,All,Main scheme applicant,18180
2018,A level & BTEC,All,Main scheme applicant,19345
2018,A level & BTEC,All,Non-main scheme applicant,20
2018,A level Only,All,Main scheme applicant,164955
2018,A level Only,All,Non-main scheme applicant,125
2018,BTEC Only,All,Main scheme applicant,26950
2018,BTEC Only,All,Non-main scheme applicant,30
2018,IB Only,All,Main scheme applicant,2340
2018,Other,All,Main scheme applicant,41755
2018,Other,All,Non-main scheme applicant,4430
2018,SQA Only,All,Main scheme applicant,17580
2019,A level & BTEC,All,Main scheme applicant,20235
2019,A level & BTEC,All,Non-main scheme applicant,115
2019,A level Only,All,Main scheme applicant,162210
2019,A level Only,All,Non-main scheme applicant,880
2019,BTEC Only,All,Main scheme applicant,25700
2019,BTEC Only,All,Non-main scheme applicant,10
2019,IB Only,All,Main scheme applicant,2495
2019,Other,All,Main scheme applicant,47815
2019,Other,All,Non-main scheme applicant,4540
2019,SQA Only,All,Main scheme applicant,17075
2020,A level & BTEC,All,Main scheme applicant,22785
2020,A level & BTEC,All,Non-main scheme applicant,120
2020,A level Only,All,Main scheme applicant,167080
2020,A level Only,All,Non-main scheme applicant,1010
2020,BTEC Only,All,Main scheme applicant,28170
2020,BTEC Only,All,Non-main scheme applicant,30
2020,IB Only,All,Main scheme applicant,2495
2020,IB Only,All,Non-main scheme applicant,10
2020,Other,All,Main scheme applicant,44800
2020,Other,All,Non-main scheme applicant,6345
2020,SQA Only,All,Main scheme applicant,16660
2021,A level & BTEC,All,Main scheme applicant,26330
2021,A level & BTEC,All,Non-main scheme applicant,115
2021,A level Only,All,Main scheme applicant,180560
2021,A level Only,All,Non-main scheme applicant,520
